"SPORDER","PUMA","PWGTP","CIT","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS6","INTP","LANX","MAR","MIG","MIL","NWAB","NWAV","NWLA","NWLK","RETP","SCH","SCHL","SEX","SSP","WAGP","ANC","ANC1P","ANC2P","ESR","MSP","NATIVITY","PINCP","POBP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
1,602,11,1,0,2,2,1,1,2,0,2,2,1,4,3,5,3,3,12400,1,11,2,31700,0,1,26,999,6,3,1,44100,25,2,1,4,1,1000,1,0,0,1,0,1,1,"Yes"
2,1301,163,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,60000,4,999,999,1,1,1,60000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,301,66,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,68000,1,51,999,1,1,1,68000,48,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,401,123,2,0,2,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,17,1,0,18000,4,999,999,1,1,1,19000,72,2,2,3,8,8000,15,0,0,1,1,0,2,"No"
2,502,63,1,2,2,1,2,2,2,0,2,5,3,4,2,1,2,1,0,1,16,1,0,32000,4,999,999,3,6,1,32000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,506,105,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,19,1,0,35000,1,935,999,1,6,1,35000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,905,102,4,0,1,2,2,2,2,0,1,3,1,4,3,5,3,3,6400,2,22,2,0,55000,1,336,999,1,4,2,61400,332,1,2,3,2,3000,2,0,1,1,0,0,3,"No"
2,501,103,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,40000,2,142,24,1,1,1,40000,27,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1102,57,1,0,1,2,1,2,2,0,2,5,1,4,3,5,3,3,0,1,19,2,30600,72000,2,22,88,1,6,1,102600,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,503,34,4,0,1,2,1,2,2,0,1,1,1,4,2,3,2,2,0,1,16,1,9400,0,1,615,999,6,1,2,9400,210,1,1,2,6,4015,4,1,0,1,0,0,4,"Yes"
1,603,14,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,11000,1,15,2,1500,7400,2,3,148,1,6,1,19900,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,502,86,4,0,1,2,2,2,2,0,2,3,3,4,3,5,3,3,0,1,21,2,0,54000,2,32,22,1,4,2,54000,301,1,2,2,1,1000,1,0,0,1,0,1,7,"No"
2,403,188,5,0,1,2,1,2,2,0,1,1,1,2,2,1,2,2,0,1,16,1,16000,85000,1,142,999,1,1,2,101000,128,1,1,3,1,1000,1,0,0,1,0,1,5,"No"
1,505,87,4,2,1,1,1,1,2,0,2,3,3,4,2,3,2,3,20000,1,16,1,0,0,1,142,999,6,4,2,30600,128,1,1,2,1,1000,1,0,0,1,0,1,5,"No"
2,706,51,1,0,1,2,1,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,90000,1,51,999,1,1,1,90000,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,1103,25,4,2,2,1,2,1,2,0,2,5,1,4,2,5,2,2,0,1,18,1,0,0,1,223,999,6,6,2,11300,314,1,1,3,9,9000,38,0,1,2,1,0,3,"No"
1,901,65,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,21,2,0,43700,2,51,26,1,6,1,43700,33,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,802,52,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,22,2,0,132000,2,50,935,1,6,1,132000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,1201,62,5,0,2,2,2,2,2,0,2,5,2,1,3,5,3,3,0,1,21,1,0,70000,1,931,999,4,6,2,70000,301,1,2,3,1,1000,1,0,0,1,0,1,7,"No"
1,607,29,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,100000,4,999,999,1,1,1,100000,33,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,605,105,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,15,1,0,54000,1,222,999,1,1,2,54000,313,1,2,3,8,8000,15,0,0,1,1,0,3,"No"
1,1301,64,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,16,2,17500,0,1,939,999,6,1,1,17500,31,1,1,4,9,9000,21,1,0,2,0,1,1,"No"
2,703,68,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,19,1,0,55000,2,88,22,1,1,1,55000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,701,133,4,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,20,1,0,50000,1,308,999,1,1,2,50000,333,1,2,4,2,3000,2,0,1,1,0,0,3,"No"
1,905,6,1,0,1,2,2,1,2,0,2,3,1,4,3,5,3,3,0,1,18,1,0,0,4,999,999,6,4,1,11800,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,506,55,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,22,1,0,2500,4,999,999,6,1,1,3500,55,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,703,124,1,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,1,0,125000,2,97,88,1,1,1,157000,6,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,201,20,4,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,24,2,0,10100,1,11,999,1,1,2,27700,138,1,2,2,1,1000,1,0,0,1,0,1,5,"No"
1,401,82,4,0,1,2,2,2,2,0,1,3,1,4,3,5,3,3,0,1,22,2,0,50000,1,680,999,1,4,2,50000,231,1,2,4,6,4019,10,1,0,1,0,0,4,"No"
2,502,32,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,19,1,0,66000,1,599,999,1,1,2,66000,421,1,2,4,2,3000,2,0,1,1,0,0,6,"No"
1,1004,51,1,0,2,2,1,2,2,0,2,1,1,2,3,5,3,3,0,1,19,1,14500,46500,1,84,999,1,1,1,78700,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,201,51,1,0,1,2,1,2,2,0,2,3,1,4,2,5,2,2,20000,1,16,2,1500,0,1,142,999,6,4,1,21500,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
2,613,94,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,1,0,92000,1,50,999,1,1,1,92000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,403,83,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,175000,1,50,999,1,1,1,175000,36,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,610,111,5,1,2,1,2,1,2,0,1,1,1,4,3,5,3,3,0,1,16,2,0,5000,1,360,999,1,1,2,5000,362,1,1,4,9,9000,29,0,0,2,1,1,3,"No"
1,609,55,1,0,1,2,2,2,2,0,1,3,1,4,3,5,3,3,0,1,22,2,0,53000,2,88,920,1,4,1,53000,25,1,2,2,9,9000,17,0,0,2,0,1,1,"No"
1,613,82,1,0,1,2,1,1,2,0,2,2,1,4,3,5,3,3,0,1,21,2,0,15000,4,999,999,1,3,1,15000,23,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,804,83,5,2,1,1,2,2,2,0,1,5,2,4,3,5,3,3,0,3,21,2,0,6000,1,615,999,1,6,2,6000,210,1,2,4,6,4015,4,1,0,1,0,0,4,"No"
1,501,56,1,0,2,2,1,2,2,0,2,3,1,4,3,5,3,3,0,1,18,2,11900,0,2,32,51,1,4,1,6000,36,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,401,54,2,0,2,2,2,1,2,0,1,5,1,4,3,1,3,3,0,1,16,2,0,16000,2,252,261,1,6,1,20700,72,2,1,3,8,8000,15,0,0,1,1,0,2,"No"
3,502,85,1,0,2,2,2,2,2,0,2,5,1,4,2,5,2,2,0,1,20,1,0,0,1,46,999,6,6,1,0,25,2,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,501,36,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,2,12,2,0,0,2,261,22,1,6,1,0,25,1,2,1,9,9000,29,0,0,2,1,1,1,"Yes"
1,1103,5,1,0,2,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,17,2,11000,0,4,999,999,6,6,1,11000,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
3,502,69,1,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,1,1,2,0,0,4,999,999,6,6,1,0,25,1,2,2,2,3000,2,0,1,1,0,0,1,"No"
3,803,70,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,22,2,0,47000,4,999,999,1,6,1,47000,9,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,401,89,1,2,1,1,1,2,2,0,2,5,1,4,2,5,2,2,10000,1,20,1,21000,0,2,32,50,6,6,1,31000,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
3,401,104,4,2,2,1,2,2,2,0,1,5,1,4,3,5,3,3,0,1,20,1,0,60000,1,171,999,1,6,2,60000,164,1,2,1,1,1000,1,0,0,1,0,1,5,"No"
1,604,97,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,21,2,0,0,2,22,32,6,1,1,0,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,801,64,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,3,16,1,0,300,2,51,50,6,6,1,300,24,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,612,43,1,0,2,2,1,2,2,0,2,3,1,2,3,5,3,3,0,1,21,1,24000,13500,2,22,88,1,4,1,56500,24,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,1201,51,1,0,1,2,1,2,2,0,2,2,1,4,3,5,3,3,16200,1,18,1,45500,0,4,999,999,6,3,1,80500,6,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,703,38,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,175000,2,50,32,1,1,1,175000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,901,1,1,0,2,2,1,1,2,0,2,5,3,4,3,5,3,3,0,1,18,2,14400,0,4,999,999,6,6,1,14400,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
2,603,50,1,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,16,2,13000,0,1,50,999,6,1,1,13000,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
3,503,60,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,25000,4,999,999,1,6,1,25000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,906,58,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,19,1,0,90000,1,22,999,1,1,1,90000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,905,62,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,65000,2,46,50,1,1,1,65000,17,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,1101,66,1,0,1,2,2,2,2,0,1,5,3,4,3,5,3,3,0,1,14,1,0,40000,4,999,999,1,6,1,40000,42,1,2,1,8,8000,15,0,0,1,1,0,1,"No"
1,904,119,1,0,1,2,2,2,2,0,1,1,3,4,3,5,3,3,0,1,21,2,0,95000,1,706,999,1,1,1,95000,25,1,2,2,6,4000,5,1,0,1,0,0,1,"No"
1,805,30,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,24,1,0,185000,2,50,51,1,1,1,185000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,801,70,1,2,1,1,2,2,2,0,2,5,3,4,3,5,3,3,0,3,19,2,0,2000,1,50,999,1,6,1,2000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,806,86,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,160000,2,51,50,1,6,1,175000,45,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,504,77,1,0,1,2,2,2,2,0,2,5,1,4,2,1,2,2,0,2,16,2,0,10000,1,935,999,6,6,1,10000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,611,57,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,3,21,2,0,7400,1,587,999,1,6,1,7400,24,1,2,2,2,3000,2,0,1,1,0,0,1,"No"
2,612,75,5,0,1,2,2,2,2,0,1,1,1,4,2,5,2,2,0,1,22,2,0,0,1,706,999,6,1,2,0,207,1,2,1,6,4000,5,1,0,1,0,0,4,"No"
2,805,33,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,88000,2,51,50,1,1,1,88000,36,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,1003,49,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,36400,1,16,1,22300,0,2,26,142,6,1,1,58700,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,1002,54,1,0,1,2,2,2,2,0,2,1,1,4,1,5,2,3,0,3,21,2,0,0,2,21,50,2,1,1,99000,36,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,706,107,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,22,2,0,125000,1,924,999,1,6,1,125000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,803,58,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,21,1,0,88000,2,50,32,1,6,1,88000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,601,174,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,95000,4,999,999,1,1,1,95000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,706,67,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,20,2,0,70000,4,999,999,1,6,1,70000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,608,121,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,19,1,0,90000,1,94,999,1,1,1,90000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,903,54,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,116000,1,50,999,1,1,1,116000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,607,55,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,125000,4,999,999,1,1,1,125000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,506,90,1,0,2,2,1,2,2,0,2,1,1,4,3,5,3,3,0,1,16,2,0,120000,4,999,999,1,1,1,120000,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,1002,41,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,19,2,0,68000,4,999,999,1,1,1,68000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,605,151,5,0,2,2,2,1,2,0,1,1,1,4,2,5,2,2,0,1,21,2,0,14000,1,360,999,6,1,2,14000,362,2,1,2,9,9000,29,0,0,2,1,1,3,"No"
1,504,37,1,2,2,1,2,2,2,0,2,5,1,4,2,5,2,2,0,3,19,2,0,15000,1,924,999,1,6,1,15000,47,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,601,35,1,2,2,1,2,2,2,0,2,1,1,2,3,5,3,3,0,1,22,1,0,200000,4,999,999,1,1,1,200000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1004,133,1,0,1,2,2,2,2,0,2,5,1,4,2,3,2,1,0,2,16,1,0,5000,2,84,939,6,6,1,5000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,401,66,1,0,2,2,2,1,2,0,2,2,1,4,3,5,3,3,0,1,19,2,0,43000,2,26,88,1,3,1,43000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,100,91,1,0,1,2,2,1,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,47000,1,50,999,1,1,1,47120,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,503,65,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,80000,2,22,935,1,1,1,80000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,906,71,1,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,3,13,2,0,4000,1,195,999,1,6,1,4000,25,1,2,3,9,9000,17,0,0,2,0,1,1,"No"
1,505,122,1,0,2,2,1,2,2,0,2,3,1,4,2,5,2,2,0,1,16,1,2000,0,1,50,999,6,4,1,2000,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
2,704,71,4,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,24,2,0,200000,1,190,999,1,1,2,200000,150,1,2,2,1,1000,1,0,0,1,0,1,5,"No"
1,611,47,1,0,1,2,2,2,2,0,2,5,1,4,2,3,2,1,0,3,19,1,0,8000,1,195,995,6,6,1,8000,42,1,2,1,9,9000,29,0,0,2,1,1,1,"No"
2,607,116,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,0,2,50,51,1,1,1,16000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,606,57,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,1,23,2,0,105000,1,939,999,1,6,1,105000,33,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,100,117,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,2,0,1,16,1,0,0,4,999,999,6,6,1,10200,25,2,1,4,1,1000,1,0,0,1,0,1,1,"Yes"
1,401,56,1,0,1,2,2,1,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,200000,1,22,999,1,1,1,200000,50,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
2,903,77,4,0,1,2,2,2,2,0,1,3,1,4,3,5,3,3,0,1,19,2,0,50000,4,999,999,1,4,2,50000,341,1,2,4,2,3000,2,0,1,1,0,0,3,"No"
1,705,103,1,0,1,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,20,2,13500,0,1,87,999,6,6,1,13500,34,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,905,14,1,0,2,2,1,1,2,0,2,3,1,4,3,5,3,3,0,1,19,2,14500,0,1,50,999,6,4,1,14500,25,2,1,4,1,1000,1,0,0,1,0,1,1,"Yes"
1,1301,47,1,2,2,1,1,1,2,0,2,3,1,4,2,5,2,1,0,1,18,2,0,0,4,999,999,1,4,1,83500,25,1,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,903,207,1,0,2,2,1,2,2,0,2,5,1,4,2,5,2,2,1500,1,15,1,0,0,1,939,999,6,6,1,1500,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
2,1201,100,1,2,2,1,2,2,2,0,2,1,3,4,3,5,3,3,0,1,18,1,0,50000,4,999,999,1,1,1,65000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,906,116,1,2,1,1,1,2,2,0,2,1,1,4,2,5,2,2,28000,1,16,2,27600,0,4,999,999,6,1,1,55600,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,905,133,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,18,1,0,3000,1,336,999,1,1,2,6000,332,1,2,1,2,3000,2,0,1,1,0,0,3,"No"
3,501,17,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,2,12,1,0,0,4,999,999,1,6,1,0,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,703,92,1,0,2,2,1,2,2,0,2,1,1,3,2,5,2,2,0,1,22,1,4500,0,1,50,999,6,1,1,9500,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
1,100,49,1,2,1,1,1,2,2,0,2,1,1,4,2,5,2,2,3400,1,16,2,24000,0,4,999,999,6,1,1,27400,36,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,906,34,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,1,0,65000,1,939,999,1,1,1,65000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,1102,83,1,0,1,2,2,2,2,0,2,3,1,4,3,5,3,3,0,1,22,2,0,110000,2,51,32,1,4,1,110000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,604,63,4,0,1,2,2,2,2,0,1,1,1,4,2,5,2,2,0,1,21,2,0,0,1,615,999,6,1,2,0,210,1,2,3,6,4015,4,1,0,1,0,0,4,"No"
2,1103,47,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,30000,1,16,1,15000,0,1,50,999,6,1,1,45000,40,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,1101,120,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,21,2,0,39400,1,903,999,1,1,2,39400,332,1,2,2,2,3000,2,0,1,1,0,0,3,"No"
1,802,75,5,2,1,1,2,2,2,0,1,5,1,4,3,5,3,3,0,3,19,2,0,6200,1,706,999,2,6,2,6200,207,1,2,2,6,4000,5,1,0,1,0,0,4,"No"
2,506,87,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,16,2,0,34000,1,785,999,1,1,2,34000,247,1,2,1,6,4014,9,1,0,1,0,0,4,"No"
1,704,50,1,0,2,2,1,2,2,0,2,1,3,2,2,5,2,2,30000,1,19,1,19300,0,2,50,22,6,1,1,49300,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,904,153,1,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,2,0,95000,1,336,999,1,1,1,95000,36,1,2,3,2,3000,2,0,1,1,0,0,1,"No"
1,906,148,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,2,0,163000,1,336,999,1,2,2,163000,332,1,2,1,2,3000,2,0,1,1,0,0,3,"No"
2,705,54,1,2,1,1,1,1,2,0,2,1,3,2,3,3,3,2,6000,1,16,1,0,0,4,999,999,6,1,1,18500,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
3,1103,112,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,4000,1,924,999,1,6,1,4000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,703,83,1,2,1,1,1,1,2,0,2,1,1,4,2,5,2,2,0,1,22,2,0,65000,2,142,50,1,1,1,65000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
2,201,15,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,2,19,2,0,18000,4,999,999,1,1,1,18000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,805,71,1,2,2,1,1,2,2,0,2,3,1,2,2,5,2,2,0,1,21,2,0,0,1,903,999,6,4,1,38000,25,1,1,1,2,3000,2,0,1,1,0,0,1,"No"
1,301,20,5,0,2,2,2,1,2,0,1,5,3,4,3,5,3,3,0,3,19,2,0,4200,2,171,142,1,6,2,8100,164,2,1,1,1,1000,1,0,0,1,0,1,5,"No"
2,703,54,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,120000,1,50,999,1,1,1,120000,50,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,201,13,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,22,2,0,78000,2,998,195,1,6,1,78000,42,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
3,1001,51,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,2,16,1,0,5000,4,999,999,1,6,1,5000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1103,56,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,135000,1,22,999,1,1,1,135000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,610,91,1,2,1,1,2,2,2,0,1,5,1,4,3,5,3,3,0,1,22,2,0,63000,2,261,275,1,6,1,63000,25,1,2,3,9,9000,29,0,0,2,1,1,1,"No"
3,1102,36,5,2,2,1,2,2,2,0,1,1,1,4,2,5,2,2,0,1,22,2,0,21300,1,239,999,6,2,2,21300,373,1,2,1,9,9000,29,0,0,2,1,1,3,"No"
1,602,52,4,0,1,2,1,2,2,0,1,3,1,4,3,5,3,3,169000,1,19,2,15500,13800,4,999,999,1,4,2,198300,332,1,1,4,9,9000,74,1,1,2,0,0,3,"No"
1,802,48,1,0,2,2,1,1,2,0,1,1,1,4,2,3,2,3,8000,1,19,1,24000,0,1,26,999,6,2,1,32000,27,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,706,40,1,0,2,2,1,2,2,0,1,5,1,4,2,5,2,2,0,1,21,2,0,0,1,46,999,6,6,1,85000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,503,76,1,2,2,1,1,2,2,0,2,3,3,4,2,5,2,2,0,1,16,2,22600,0,2,291,46,6,4,1,22600,25,1,1,1,9,9000,29,0,0,2,1,1,1,"Yes"
3,603,47,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,2,19,2,0,2000,2,111,32,6,6,1,2000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,606,8,1,0,2,2,1,1,2,0,2,5,3,4,2,5,2,2,0,1,1,1,16100,0,4,999,999,6,6,1,16100,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
1,805,75,1,0,1,2,1,2,2,0,2,5,1,4,2,5,2,2,0,1,20,2,45500,0,1,51,999,6,6,1,45500,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,803,50,1,2,2,1,1,2,2,0,2,2,3,4,3,5,3,3,9600,1,16,2,4800,0,1,22,999,6,3,1,36000,42,1,1,1,1,1000,1,0,0,1,0,1,1,"Yes"
1,613,63,1,0,1,2,2,2,2,0,1,5,1,4,2,5,2,2,0,3,19,2,0,0,1,706,999,6,6,1,0,51,1,2,2,6,4000,5,1,0,1,0,0,1,"No"
2,1301,37,1,0,2,2,1,2,2,0,2,2,3,4,2,5,2,2,0,1,21,2,31500,0,1,51,999,6,3,1,31500,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
3,701,116,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,56000,4,999,999,1,6,1,56000,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
3,1103,92,1,0,2,2,2,1,2,0,2,5,1,4,2,5,2,2,0,1,13,1,0,0,2,32,931,6,6,1,0,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,1003,65,1,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,1,21,2,0,30000,4,999,999,1,6,1,30000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,906,130,1,0,2,2,1,2,2,0,2,3,1,4,3,5,3,3,13700,1,20,2,21800,64000,2,89,32,1,4,1,99500,27,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,609,67,1,0,2,2,2,1,2,0,2,1,1,4,2,5,2,2,0,1,16,2,0,20000,2,50,931,1,1,1,20000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,1001,103,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,190000,4,999,999,1,1,1,190000,44,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
